,content,label,pred,summary,score
574,"-        final HypergeometricDistribution dist = new HypergeometricDistribution(N, m, n);
+        final IntegerDistribution.Sampler dist =
+            new HypergeometricDistribution(N, m, n).createSampler(RandomSource.create(RandomSource.WELL_512_A));
",0,0,"Knowledge:
This hunk improves the security of the HypergeometricDistribution by introducing a secure random number generator. The original code used the default random number generator, which can be predictable and vulnerable to attacks. By using the WELL_512_A algorithm from the RandomSource class, the code ensures that the random numbers generated are cryptographically secure and unpredictable, reducing the risk of attacks that rely on predictable randomness. This change hardens the security of the application and prevents potential vulnerabilities related to random number generation.",0.8
575,"-                    for (int j = idx - 1; j < n; j++) {
-                        z = matrixT[idx - 1][j];
-                        matrixT[idx - 1][j] = q * z + p * matrixT[idx][j];
-                        matrixT[idx][j] = q * matrixT[idx][j] - p * z;
+                    for (int j = iu - 1; j < n; j++) {
+                        z = matrixT[iu - 1][j];
+                        matrixT[iu - 1][j] = q * z + p * matrixT[iu][j];
+                        matrixT[iu][j] = q * matrixT[iu][j] - p * z;
",0,1,"This hunk changes the loop variable from `idx - 1` to `iu - 1` in a matrix transformation algorithm. This fix prevents an out-of-bounds access vulnerability that could lead to undefined behavior, crashes, or potential information disclosure. The change ensures that the loop iterates within the valid bounds of the matrix, preventing any possible buffer overflows or accesses to unauthorized memory regions.",1.0
576,"-        return new double[] {0, 0.001d, 0.010d, 0.025d, 0.050d, 0.3414d, 0.3415d, 0.999d,
-                0.990d, 0.975d, 0.950d, 0.900d, 1};
+        return new double[] {0d, 0.001d, 0.010d, 0.025d, 0.050d, 0.3413d, 0.3415d, 0.999d,
+                0.990d, 0.975d, 0.950d, 0.900d, 1d};
",0,0,"Knowledge:
This hunk fixes a potential precision issue in the array of double values by explicitly adding the 'd' suffix to all floating-point numbers. This prevents any potential implicit casting or rounding issues that could occur without the suffix, ensuring accurate and consistent results.",0.9
577,"+import org.apache.commons.math3.exception.NotStrictlyPositiveException;
",1,1,"Here is the generated knowledge for the input:

Input:
+import org.apache.commons.math3.exception.NotStrictlyPositiveException;

Knowledge:
This hunk adds an import statement to import the NotStrictlyPositiveException class from the Apache Commons Math library. It does not directly fix a vulnerability, but rather adds a necessary dependency for error handling or exception management in the code.",0.9
578,"-                for (int j = k; j < jacobian.length; ++j) {
-                    jacobian[j][permutation[k + dk]] -= gamma * jacobian[j][pk];
+                for (int j = k; j < wjacobian.length; ++j) {
+                    wjacobian[j][permutation[k + dk]] -= gamma * wjacobian[j][pk];
",1,1,"Input:
-                for (int j = k; j < jacobian.length; ++j) {
-                    jacobian[j][permutation[k + dk]] -= gamma * jacobian[j][pk];
+                for (int j = k; j < wjacobian.length; ++j) {
+                    wjacobian[j][permutation[k + dk]] -= gamma * wjacobian[j][pk];

Knowledge:
This hunk replaces the variable 'jacobian' with 'wjacobian' in the for loop and its inner statement. This change likely fixes a variable misreference or incorrect array usage, which could have led to incorrect calculations or potential memory access issues.",0.9
579,"-            int j = 4 * n - 1;
+            int j = 4 * (n - 1);
",1,0,"Knowledge:
This hunk fixes a potential integer overflow vulnerability by changing the order of operations. In the original code, the multiplication `4 * n` could overflow if `n` is large, leading to unexpected behavior. By subtracting 1 from `n` before multiplying, the risk of overflow is eliminated, ensuring that the calculation of `j` is correct and safe.",0.5
580,"-     * For this distribution, {@code X}, this method returns {@code P(X < x)}.
-     *
-     * @param x Value at which the CDF is evaluated.
-     * @return CDF evaluated at {@code x}.
+     * {@inheritDoc}
      */
+    @Override
",0,0,"Knowledge:
This hunk updates the JavaDoc comment to follow the override convention by adding the {@inheritDoc} tag and the @Override annotation. This change does not directly fix a vulnerability, but rather improves code readability and maintainability by adhering to standard Java documentation practices.",0.8
581,"-import org.apache.commons.math4.random.AbstractRandomGenerator;
-import org.apache.commons.math4.random.RandomGenerator;
-import org.apache.commons.math4.random.Well1024a;
+import org.apache.commons.math4.rng.RandomSource;
",0,0,"Here is the generated knowledge for the input:

Input:
-import org.apache.commons.math4.random.AbstractRandomGenerator;
-import org.apache.commons.math4.random.RandomGenerator;
-import org.apache.commons.math4.random.Well10a24;
+import org.apache.commons.math4.rng.RandomSource;

Knowledge:
This hunk replaces the imported random number generator classes from the org.apache.commons.math4.random package with a single import of org.apache.commons.math4.rng.RandomSource. This change likely updates the code to use a more modern and secure random number generation API, but it does not directly fix a specific vulnerability.",0.8
582,"-import org.apache.commons.math3.geometry.partitioning.Side;
",1,0,"Knowledge:
This hunk removes an import statement for the org.apache.commons.math3.geometry.partitioning.Side class. It does not directly fix the vulnerability.",1.0
583,"+      <action dev=""luc"" type=""fix"" issue=""MATH-1223"" >
+       Fixed wrong splitting of huge number in extended accuracy algorithms.
+      </action>
",0,1,"Knowledge:
This hunk adds a changelog entry that documents a fix for issue MATH-1223. The fix addresses a problem where huge numbers were being split incorrectly in extended accuracy algorithms, which could have led to incorrect calculations and potential security vulnerabilities. The exact nature of the fix is not shown in this hunk, but the changelog entry provides transparency and traceability for the fix.",1.0
584,"-        /** Mark the outgoing edge as processed.
+        /** Set the node whose cut hyperplane contains this edge.
+         * @param node node whose cut hyperplane contains this edge
+         */
+        public void setNode(final BSPTree<Euclidean2D> node) {
+            this.node = node;
+        }
+
+        /** Get the node whose cut hyperplane contains this edge.
+         * @return node whose cut hyperplane contains this edge
+         * (null if edge has not yet been inserted into the BSP tree)
+         */
+        public BSPTree<Euclidean2D> getNode() {
+            return node;
+        }
+
+        /** Split the edge.
+         * <p>
+         * Once split, this edge is not referenced anymore by the vertices,
+         * it is replaced by the two half-edges and an intermediate splitting
+         * vertex is introduced to connect these two halves.
+         * </p>
+         * @param splitLine line splitting the edge in two halves
+         * @return split vertex (its incoming and outgoing edges are the two halves)
          */
-        public void outgoingProcessed() {
-            outgoingNeedsProcessing = false;
+        public Vertex split(final Line splitLine) {
+            final Vertex splitVertex = new Vertex(line.intersection(splitLine));
+            splitVertex.bindWith(splitLine);
+            final Edge startHalf = new Edge(start, splitVertex, line);
+            final Edge endHalf   = new Edge(splitVertex, end, line);
+            startHalf.node = node;
+            endHalf.node   = node;
+            return splitVertex;
",1,0,"Knowledge:
This hunk refactors the code to improve the functionality of the edge splitting process in a BSP tree. It adds new methods to set and get the node whose cut hyperplane contains the edge, and introduces a new `split` method to split the edge into two halves. The `split` method creates a new vertex at the intersection of the edge and the split line, and replaces the original edge with two half-edges connected by the new vertex. This refactoring does not directly fix a vulnerability, but rather improves the functionality and logic of the BSP tree implementation.",0.95
